"TiO$_2$", "anatase", "LDA", "-2802.73", "33.62", "187.4"
"TiO$_2$", "anatase", "AM05", "-2741.12", "34.33", "178.26"
"TiO$_2$", "anatase", "PBEsol", "-2763.61", "34.25", "178.71"
"TiO$_2$", "anatase", "PBE", "-2781.16", "35.13", "171.42"
